,price,locali,superficie,bagni,piano
6728,210000,3,70.0,1,0.0
6729,429000,5,140.0,2,4.0
6730,155000,1,63.0,1,-1.0
6731,239000,4,94.0,2,0.0
6732,445000,4,140.0,2,3.0
6733,220000,2,55.0,1,1.0
6734,149000,3,70.0,1,3.0
6735,289000,3,98.0,2,2.0
6736,430000,5,150.0,3,3.0
6737,1150000,5,160.0,1,0.0
6738,250000,2,70.0,1,1.0
6739,1150000,4,180.0,3,2.0
6740,239000,3,66.0,1,2.0
6741,199000,4,80.0,1,2.0
6742,450000,4,120.0,2,2.0
6743,449000,3,116.0,2,0.0
6744,368000,4,100.0,1,0.0
6745,59000,1,35.0,1,0.0
6746,269000,3,88.0,1,3.0
6747,329000,3,120.0,2,1.0
6748,125000,2,45.0,1,1.0
6749,160000,2,70.0,1,6.0
6750,990000,5,180.0,3,0.5
6751,160000,3,71.0,1,2.0
6752,795000,5,170.0,3,2.0
6753,300000,3,86.0,1,0.0
6754,269000,3,90.0,1,1.0
6755,229000,3,100.0,1,4.0
6756,390000,4,120.0,2,7.0
6757,185000,4,100.0,2,1.0
6758,990000,5,180.0,3,0.5
6759,199000,3,100.0,2,3.0
6760,155000,3,90.0,1,2.0
6761,225000,3,107.0,1,5.0
6762,184000,1,40.0,1,3.0
6763,499000,4,107.0,2,3.0
6764,230000,3,75.0,2,3.0
6765,1190000,5,211.0,3,2.0
6766,480000,3,130.0,2,3.0
6767,232000,5,110.0,2,2.0
6768,139000,3,65.0,1,1.0
6769,155000,3,60.0,1,1.0
6770,159000,4,102.0,2,5.0
6771,299000,5,149.0,2,2.0
6772,239000,2,60.0,1,1.0
6773,219000,3,80.0,1,0.0
6774,300000,3,100.0,2,6.0
6775,179000,3,111.0,2,1.0
6776,365000,4,115.0,1,1.0
6777,165000,4,90.0,1,2.0
6778,219000,2,75.0,1,3.0
6779,159000,2,50.0,1,1.0
6780,109000,3,65.0,1,1.0
6781,160000,3,147.0,1,0.5
6782,229000,4,108.0,2,3.0
6783,179000,4,70.0,1,0.5
6784,369000,4,115.0,2,1.0
6785,239000,5,186.0,2,3.0
6786,444000,5,120.0,1,3.0
6787,299000,3,95.0,2,2.0
6788,199000,2,60.0,1,2.0
6789,199000,2,65.0,1,0.0
6790,269000,2,60.0,1,1.0
6791,170000,3,90.0,1,0.0
6792,269000,2,50.0,1,0.5
6793,155000,3,110.0,1,0.5
6794,199000,2,50.0,1,0.5
6795,179000,3,115.0,2,6.0
6796,620000,4,145.0,1,1.0
6797,495000,3,140.0,2,1.0
6798,347000,4,120.0,2,5.0
6799,105000,1,36.0,1,0.5
6800,369000,3,105.0,2,2.0
6801,265000,3,87.0,1,1.0
6802,285000,3,85.0,1,3.0
6803,499000,5,150.0,2,6.0
6804,349000,3,85.0,1,1.0
6805,149000,2,85.0,1,3.0
6806,289000,4,100.0,2,7.0
6807,135000,3,105.0,1,1.0
6808,350000,4,111.0,2,0.0
6809,249000,5,130.0,2,1.0
6810,460000,4,151.0,2,2.0
6811,165000,1,34.0,1,4.0
6812,235000,2,70.0,2,1.0
6813,395000,5,150.0,2,3.0
6814,249000,3,70.0,2,4.0
6815,787000,4,187.0,3,2.0
6816,120000,2,45.0,1,3.0
6817,175000,2,60.0,1,1.0
6818,155000,3,95.0,2,0.0
6819,515000,4,130.0,2,7.0
6820,300000,3,70.0,1,1.0
6821,249000,4,90.0,2,3.0
6822,400000,2,62.0,1,2.0
6823,720000,5,180.0,3,2.0
6824,139000,3,130.0,1,2.0
6825,299000,5,140.0,2,0.0
6826,265000,3,100.0,2,0.0
6827,520000,5,170.0,2,3.0
6828,220000,3,77.0,1,2.0
6829,209000,3,90.0,1,3.0
6830,199000,3,85.0,2,3.0
6831,295000,5,140.0,1,5.0
6832,299000,4,130.0,3,2.0
6833,259000,4,95.0,2,2.0
6834,169000,2,44.0,1,1.0
6835,290000,3,85.0,2,0.5
6836,259000,3,90.0,2,2.0
6837,290000,3,85.0,1,1.0
6838,465000,5,173.0,3,2.0
6839,155000,2,40.0,1,2.0
6840,259000,5,164.0,2,1.0
6841,109000,3,70.0,1,0.0
6842,238000,2,65.0,1,2.0
6843,110000,1,50.0,1,1.0
6844,129000,3,63.0,1,2.0
6845,189000,3,66.0,1,1.0
6846,149000,4,120.0,1,6.0
6847,310000,4,108.0,1,3.0
6848,140000,3,91.0,1,0.0
6849,305000,3,74.0,1,2.0
6850,259000,3,65.0,1,2.0
6851,195000,3,70.0,1,2.0
6852,375000,4,130.0,2,1.0
6853,295000,4,130.0,2,3.0
6854,179000,3,60.0,1,0.5
6855,119000,2,50.0,1,0.0
6856,209000,2,75.0,1,0.0
6857,565000,4,162.0,2,2.0
6858,1100000,5,180.0,3,0.0
6859,199000,3,88.0,1,-1.0
6860,371000,2,51.0,1,1.0
6861,235000,3,90.0,1,1.0
6862,615000,4,140.0,2,3.0
6863,229000,3,116.0,1,1.0
6864,165000,2,52.0,1,3.0
6865,139000,2,55.0,1,0.0
6866,89000,1,42.0,1,0.0
6867,279000,4,133.0,1,-1.0
6868,279000,3,90.0,2,1.0
6869,139000,2,47.0,1,0.0
6870,290000,3,77.0,1,2.0
6871,139000,2,54.0,1,2.0
6872,230000,3,90.0,1,0.0
6873,126000,2,43.0,1,3.0
6874,150000,2,43.0,1,0.0
6875,165000,1,40.0,1,0.0
6876,380000,3,94.0,1,2.0
6877,450000,4,145.0,2,0.0
6878,145000,2,50.0,1,1.0
6879,1050000,5,300.0,2,0.5
6880,180000,3,80.0,1,2.0
6881,570000,5,140.0,2,1.0
6882,269000,4,110.0,2,5.0
6883,259000,3,85.0,1,1.0
6884,135000,1,35.0,1,1.0
6885,220000,2,70.0,1,5.0
6886,219000,3,105.0,1,1.0
6887,770000,3,150.0,2,6.0
6888,1050000,5,290.0,2,0.5
6889,249000,3,106.0,1,3.0
6890,339000,3,90.0,1,4.0
6891,109000,2,58.0,1,3.0
6892,699000,5,160.0,2,3.0
6893,190000,3,70.0,1,4.0
6894,660000,4,190.0,3,0.0
6895,135000,3,60.0,1,1.0
6896,330000,3,94.0,2,1.0
6897,590000,5,145.0,2,4.0
6898,375000,4,120.0,2,2.0
6899,219000,2,85.0,1,3.0
6900,345000,3,80.0,2,0.0
6901,259000,3,75.0,2,2.0
6902,125000,2,50.0,1,3.0
6903,125000,1,35.0,1,1.0
6904,225000,2,65.0,1,3.0
6905,205000,2,70.0,1,5.0
6906,195000,3,90.0,1,2.0
6907,259000,3,70.0,1,0.0
6908,215000,3,70.0,1,4.0
6909,778000,2,108.0,2,3.0
6910,219000,2,60.0,1,7.0
6911,239000,2,72.0,1,1.0
6912,329000,3,100.0,2,4.0
6913,430000,4,120.0,2,1.0
6914,450000,4,110.0,2,2.0
6915,210000,2,55.0,1,7.0
6916,197000,4,96.0,1,7.0
6917,109000,2,55.0,1,0.0
6918,530000,5,122.0,2,4.0
6919,89000,3,55.0,1,0.5
6920,275000,3,100.0,2,3.0
6921,247000,3,103.0,1,1.0
6922,700000,5,165.0,2,4.0
6923,495000,3,103.0,2,2.0
6924,410000,5,150.0,2,5.0
6925,199000,2,70.0,1,1.0
6926,540000,5,125.0,2,3.0
6927,130000,2,60.0,1,0.0
6928,175000,2,70.0,1,3.0
6929,325000,3,95.0,2,2.0
6930,360000,3,83.0,2,1.0
6931,209000,3,85.0,1,3.0
6932,185000,5,160.0,1,0.0
6933,169000,2,72.0,1,1.0
6934,325000,4,120.0,1,5.0
6935,445000,3,100.0,2,3.0
6936,295000,3,95.0,2,3.0
6937,479000,4,140.0,2,3.0
6938,369000,3,90.0,2,6.0
6939,130000,4,100.0,1,0.0
6940,1310000,5,299.0,2,3.0
6941,490000,5,125.0,2,4.0
6942,370000,4,116.0,2,1.0
6943,119000,3,61.0,1,1.0
6944,99000,2,48.0,1,3.0
6945,430000,3,97.0,1,6.0
6946,279000,4,115.0,1,3.0
6947,189000,2,55.0,1,2.0
6948,219000,3,65.0,1,0.0
6949,192000,3,65.0,1,2.0
6950,325000,3,127.0,1,1.0
6951,1200000,5,160.0,2,2.0
6952,269000,4,110.0,1,1.0
6953,150000,2,40.0,1,-1.0
6954,249000,2,72.0,1,5.0
6955,270000,4,145.0,1,1.0
6956,260000,4,130.0,2,1.0
6957,175000,4,110.0,1,0.5
6958,1290000,5,175.0,2,4.0
6959,399000,5,153.0,3,0.0
6960,230000,3,114.0,2,1.0
6961,260000,4,106.0,2,0.5
6962,255000,4,120.0,2,1.0
6963,119000,2,57.0,1,1.0
6964,315000,4,76.0,1,0.0
6965,352000,4,130.0,1,2.0
6966,130000,2,45.0,1,0.0
6967,1680000,5,310.0,3,6.0
6968,265000,4,133.0,2,1.0
6969,815000,4,118.0,3,0.0
6970,1700000,5,260.0,3,0.0
6971,159000,2,50.0,1,2.0
6972,305000,3,103.0,2,5.0
6973,239000,3,119.0,1,0.0
6974,159000,4,110.0,2,0.5
6975,285000,3,75.0,1,1.0
6976,189000,4,102.0,1,2.0
6977,349000,5,169.0,2,1.0
6978,169000,3,75.0,1,3.0
6979,369000,3,95.0,2,3.0
6980,259000,4,125.0,2,2.0
6981,299000,3,135.0,2,2.0
6982,125000,3,80.0,2,0.5
6983,179000,3,78.0,2,1.0
6984,215000,3,75.0,1,4.0
6985,119000,3,65.0,1,1.0
6986,340000,2,77.0,1,2.0
6987,209000,3,70.0,2,2.0
6988,165000,3,110.0,2,1.0
6989,135000,3,75.0,1,3.0
6990,189000,2,50.0,1,0.0
6991,390000,3,110.0,2,0.0
6992,360000,4,110.0,2,0.5
6993,69000,2,76.0,1,2.0
6994,420000,4,115.0,1,1.0
6995,165000,2,75.0,1,0.0
6996,185000,2,60.0,1,0.5
6997,235000,3,90.0,1,2.0
6998,265000,3,61.0,2,1.0
6999,430000,4,95.0,2,0.0
7000,299000,3,70.0,2,3.0
7001,370000,2,70.0,1,4.0
7002,345000,3,110.0,2,1.0
7003,159000,2,57.0,1,2.0
7004,165000,3,74.0,1,2.0
7005,250000,3,94.0,1,0.5
7006,307000,2,76.0,1,4.0
7007,649000,5,170.0,2,3.0
7008,340000,4,135.0,2,3.0
7009,355000,3,85.0,2,2.0
7010,279000,4,110.0,2,4.0
7011,156000,2,49.0,1,1.0
7012,180000,2,62.0,1,3.0
7013,280000,4,93.0,2,1.0
7014,600000,5,140.0,2,0.5
7015,265000,3,80.0,1,1.0
7016,165000,2,75.0,1,1.0
7017,349000,5,110.0,2,2.0
7018,199000,3,80.0,1,0.0
7019,373000,3,75.0,2,3.0
7020,129000,3,70.0,1,1.0
7021,218000,3,105.0,2,2.0
7022,1390000,5,300.0,3,5.0
7023,319000,4,110.0,2,2.0
7024,240000,4,85.0,1,0.5
7025,1290000,5,230.0,3,2.0
7026,109000,1,30.0,1,1.0
7027,460000,3,95.0,2,1.0
7028,225000,3,80.0,2,1.0
7029,270000,3,90.0,1,2.0
7030,345000,5,122.0,2,1.0
7031,199000,2,56.0,1,6.0
7032,311000,4,98.0,1,3.0
7033,273000,4,82.0,2,1.0
7034,125000,2,45.0,1,2.0
7035,155000,2,54.0,1,2.0
7036,279000,3,85.0,1,1.0
7037,430000,3,114.0,2,2.0
7038,215000,3,90.0,1,1.0
7039,169000,3,70.0,1,1.0
7040,239000,2,75.0,1,0.0
7041,430000,3,75.0,2,4.0
7042,180000,2,62.0,1,3.0
7043,78000,2,32.0,1,1.0
7044,109000,2,50.0,1,1.0
7045,670000,5,194.0,2,2.0
7046,230000,3,75.0,2,1.0
7047,150000,3,92.0,1,2.0
7048,205000,2,65.0,1,7.0
7049,100000,2,63.0,1,0.0
7050,99000,2,60.0,1,3.0
7051,445000,4,200.0,2,0.0
7052,799000,5,280.0,3,5.0
7053,210000,3,120.0,2,0.0
7054,159000,3,65.0,1,3.0
7055,125000,2,45.0,1,1.0
7056,375000,3,105.0,2,1.0
7057,309000,4,109.0,2,4.0
7058,109000,2,40.0,1,0.0
7059,99000,3,65.0,1,0.0
7060,245000,2,63.0,1,3.0
7061,159000,2,55.0,1,2.0
7062,139000,3,95.0,1,3.0
7063,190000,4,90.0,1,5.0
7064,129000,2,55.0,1,3.0
7065,90000,2,45.0,1,5.0
7066,299000,3,95.0,1,4.0
7067,175000,2,65.0,1,2.0
7068,299000,4,100.0,2,6.0
7069,89000,2,42.0,1,0.0
7070,285000,3,90.0,1,1.0
7071,1000000,5,250.0,3,3.0
7072,239000,4,118.0,2,1.0
7073,500000,5,140.0,2,3.0
7074,728000,5,157.0,3,3.0
7075,585000,3,101.0,1,3.0
7076,269000,3,120.0,2,0.0
7077,249000,3,89.0,2,8.0
7078,170000,2,60.0,1,1.0
7079,120000,2,50.0,2,1.0
7080,249000,3,89.0,2,8.0
7081,190000,1,40.0,1,5.0
7082,169000,3,80.0,2,4.0
7083,119000,2,58.0,1,1.0
7084,179000,3,90.0,1,0.5
7085,188000,3,75.0,1,3.0
7086,449000,4,200.0,2,0.0
7087,169000,3,84.0,1,2.0
7088,139000,2,65.0,1,1.0
7089,219000,3,90.0,1,1.0
7090,119000,2,60.0,1,2.0
7091,260000,3,102.0,1,1.0
7092,109000,3,60.0,1,-1.0
7093,218000,3,135.0,2,0.0
7094,750000,5,150.0,3,4.0
7095,219000,4,120.0,2,2.0
7096,149000,2,41.0,1,2.0
7097,410000,3,110.0,2,5.0
7098,180000,3,75.0,2,0.0
7099,270000,1,35.0,1,3.0
7100,550000,4,116.0,1,1.0
7101,310000,3,94.0,2,4.0
7102,220000,5,140.0,2,0.5
7103,189000,4,100.0,2,1.0
7104,215000,3,66.0,1,4.0
7105,227000,2,64.0,1,7.0
7106,179000,2,65.0,1,1.0
7107,229000,4,80.0,2,0.0
7108,385000,4,128.0,2,3.0
7109,205000,2,65.0,1,7.0
7110,385000,4,128.0,2,3.0
7111,205000,2,65.0,1,7.0
7112,550000,4,177.0,2,0.0
7113,409000,4,152.0,2,1.0
7114,315000,4,95.0,1,2.0
7115,550000,4,177.0,2,0.0
7116,199000,3,75.0,2,3.0
7117,559000,3,90.0,2,0.0
7118,274000,3,100.0,1,4.0
7119,129000,3,85.0,1,1.0
7120,129000,2,55.0,1,0.0
7121,380000,4,120.0,2,8.0
7122,160000,3,80.0,1,0.0
7123,159000,4,110.0,1,1.0
7124,298000,4,119.0,2,1.0
7125,189000,2,55.0,1,0.5
7126,205000,2,51.0,1,2.0
7127,155000,2,50.0,1,5.0
7128,140000,2,50.0,1,2.0
7129,138000,3,65.0,1,1.0
7130,379000,4,123.0,1,2.0
7131,499000,4,110.0,2,0.5
7132,415000,4,135.0,2,3.0
7133,349000,2,80.0,1,0.0
7134,660000,5,218.0,2,1.0
7135,515000,5,130.0,2,7.0
7136,119000,2,47.0,1,0.0
7137,520000,4,136.0,2,3.0
7138,279000,3,100.0,2,4.0
7139,515000,5,130.0,2,7.0
7140,169000,2,73.0,1,5.0
7141,159000,2,55.0,1,3.0
7142,495000,4,130.0,2,0.0
7143,229000,3,110.0,2,1.0
7144,215000,2,52.0,1,3.0
7145,357000,4,114.0,2,2.0
7146,275000,3,100.0,1,5.0
7147,390000,4,130.0,2,1.0
7148,785000,4,100.0,1,1.0
7149,149000,2,55.0,1,2.0
7150,258000,3,75.0,2,2.0
7151,230000,3,85.0,2,8.0
7152,199000,2,52.0,1,0.0
7153,199000,2,62.0,1,2.0
7154,450000,4,100.0,1,6.0
7155,385000,3,100.0,2,1.0
7156,540000,5,130.0,1,1.0
7157,220000,3,86.0,2,4.0
7158,280000,3,66.0,2,0.0
7159,253000,3,87.0,1,6.0
7160,169000,3,75.0,1,-1.0
7161,460000,5,122.0,2,2.0
7162,509000,4,150.0,2,3.0
7163,255000,3,95.0,2,2.0
7164,330000,5,145.0,3,0.5
7165,175000,2,49.0,1,0.0
7166,330000,4,90.0,1,1.0
7167,410000,3,100.0,2,2.0
7168,213000,4,107.0,1,1.0
7169,540000,5,130.0,1,0.0
7170,319000,3,90.0,2,2.0
7171,247000,3,85.0,1,1.0
7172,155000,3,60.0,1,0.0
7173,350000,2,105.0,1,0.0
7174,187000,3,80.0,2,0.0
7175,345000,2,62.0,1,0.0
7176,429000,3,115.0,2,1.0
7177,885000,5,163.0,3,5.0
7178,450000,5,100.0,1,1.0
7179,2500000,5,269.0,2,3.0
7180,255000,1,43.0,1,0.0
7181,359000,3,133.0,2,4.0
7182,249000,3,100.0,1,3.0
7183,329000,3,90.0,1,0.0
7184,289000,3,92.0,1,2.0
7185,299000,4,110.0,2,1.0
7186,195000,3,85.0,1,1.0
7187,265000,3,110.0,1,2.0
7188,175000,1,50.0,1,2.0
7189,209000,2,54.0,1,3.0
7190,118000,3,85.0,1,0.0
7191,289000,3,90.0,1,3.0
7192,135000,3,80.0,1,0.0
7193,112000,3,76.0,1,1.0
7194,550000,5,168.0,3,2.0
7195,130000,2,45.0,1,0.0
7196,3300000,5,415.0,3,4.0
7197,170000,1,40.0,1,0.0
7198,1100000,5,290.0,3,0.0
7199,510000,3,100.0,1,1.0
7200,229000,3,82.0,2,0.0
7201,195000,2,75.0,1,7.0
7202,175000,2,83.0,1,1.0
7203,599000,5,130.0,2,0.5
7204,305000,3,90.0,1,3.0
7205,520000,5,130.0,2,3.0
7206,165000,2,60.0,1,1.0
7207,395000,4,140.0,2,3.0
7208,290000,2,80.0,1,1.0
7209,155000,3,88.0,1,4.0
7210,780000,4,127.0,2,2.0
7211,290000,3,90.0,2,1.0
7212,198000,4,80.0,1,3.0
7213,239000,4,120.0,1,4.0
7214,625000,5,160.0,2,4.0
7215,428000,5,160.0,2,2.0
7216,145000,2,55.0,1,0.0
7217,395000,4,148.0,1,2.0
7218,99000,2,75.0,2,2.0
7219,220000,2,66.0,1,5.0
7220,237000,3,76.0,2,2.0
7221,360000,4,130.0,2,3.0
7222,495000,3,103.0,2,2.0
7223,285000,3,110.0,1,1.0
7224,225000,3,80.0,1,3.0
7225,263000,3,69.0,1,1.0
7226,399000,3,120.0,2,3.0
7227,315000,3,100.0,1,1.0
7228,329000,3,95.0,2,3.0
7229,650000,4,160.0,3,5.0
7230,430000,3,85.0,1,2.0
7231,260000,3,80.0,1,0.0
7232,249000,3,84.0,1,8.0
7233,109000,2,45.0,1,1.0
7234,293000,3,80.0,2,0.0
7235,139000,3,70.0,2,2.0
7236,195000,3,80.0,1,0.5
7237,255000,3,90.0,1,3.0
7238,385000,4,128.0,2,3.0
7239,169000,3,71.0,1,0.0
7240,249000,3,65.0,1,0.0
7241,259000,3,100.0,1,8.0
7242,249000,2,70.0,1,0.0
7243,229000,5,108.0,1,4.0
7244,690000,5,200.0,3,3.0
7245,320000,3,125.0,2,0.5
7246,252000,3,68.0,2,0.0
7247,170000,2,81.0,1,4.0
7248,293000,3,80.0,2,0.0
7249,232000,2,61.0,1,2.0
7250,360000,3,105.0,2,0.0
7251,256000,2,71.0,1,0.0
7252,335000,3,107.0,1,3.0
7253,249000,3,115.0,2,0.5
7254,255000,2,58.0,1,0.0
7255,115000,2,50.0,1,2.0
7256,129000,3,75.0,2,2.0
7257,239000,3,95.0,2,5.0
7258,252000,3,68.0,2,0.0
7259,249000,3,84.0,1,8.0
7260,330000,3,105.0,2,5.0
7261,829000,5,165.0,3,2.0
7262,165000,2,70.0,1,2.0
7263,259000,4,117.0,1,1.0
7264,259000,2,57.0,1,1.0
7265,125000,2,60.0,1,0.5
7266,225000,3,75.0,2,0.0
7267,405000,4,133.0,2,1.0
7268,239000,3,95.0,2,5.0
7269,349000,4,132.0,2,1.0
7270,275000,4,100.0,2,2.0
7271,180000,2,56.0,1,1.0
7272,249000,3,90.0,2,7.0
7273,250000,2,45.0,1,4.0
7274,119000,2,45.0,1,2.0
7275,520000,4,110.0,2,1.0
7276,299000,3,98.0,1,3.0
7277,238000,3,85.0,1,3.0
7278,350000,3,70.0,1,0.0
7279,530000,3,105.0,1,7.0
7280,340000,4,100.0,1,1.0
7281,479000,5,146.0,3,2.0
7282,1090000,5,321.0,3,4.0
7283,125000,2,74.0,1,2.0
7284,150000,2,60.0,1,2.0
7285,520000,4,100.0,2,0.0
7286,270000,2,75.0,1,3.0
7287,110000,2,55.0,1,0.0
7288,450000,3,100.0,2,1.0
7289,440000,4,120.0,2,1.0
7290,99000,2,65.0,1,-1.0
7291,150000,3,80.0,2,0.0
7292,260000,3,90.0,1,2.0
7293,189000,2,60.0,1,2.0
7294,399000,4,130.0,2,1.0
7295,138000,2,45.0,1,3.0
7296,135000,2,58.0,1,0.0
7297,795000,4,125.0,1,5.0
7298,159000,2,80.0,2,-1.0
7299,209000,3,50.0,1,1.0
7300,400000,4,117.0,1,3.0
7301,797000,5,160.0,2,1.0
7302,800000,5,180.0,2,4.0
7303,319000,3,77.0,1,4.0
7304,169000,2,65.0,1,1.0
7305,250000,2,74.0,1,0.5
7306,155000,2,70.0,1,2.0
7307,699000,4,150.0,2,5.0
7308,255000,2,67.0,1,3.0
7309,395000,5,135.0,2,3.0
7310,550000,5,150.0,2,1.0
7311,780000,5,150.0,3,7.0
7312,115000,2,48.0,1,0.0
7313,265000,3,80.0,1,0.0
7314,169000,3,90.0,1,3.0
7315,95000,2,55.0,1,3.0
7316,365000,4,112.0,2,1.0
7317,415000,3,90.0,2,0.0
7318,297000,3,85.0,1,2.0
7319,850000,5,236.0,1,2.0
7320,360000,4,115.0,2,1.0
7321,440000,4,140.0,1,0.5
7322,340000,5,85.0,2,2.0
7323,179000,3,95.0,1,1.0
7324,495000,3,120.0,2,4.0
7325,475000,5,160.0,1,3.0
7326,189000,3,82.0,1,2.0
7327,214000,4,90.0,2,1.0
7328,350000,2,57.0,1,2.0
7329,790000,5,300.0,3,0.0
7330,480000,4,130.0,2,3.0
7331,419000,2,70.0,1,3.0
7332,319000,3,90.0,2,3.0
7333,770000,5,165.0,2,4.0
7334,87000,2,70.0,1,1.0
7335,120000,2,40.0,1,0.0
7336,165000,3,70.0,1,1.0
7337,282500,3,95.0,1,3.0
7338,597000,3,150.0,2,0.0
7339,215000,3,95.0,1,6.0
7340,199000,3,100.0,1,1.0
7341,169000,2,55.0,1,5.0
7342,641000,4,115.0,2,1.0
7343,145000,2,65.0,1,1.0
7344,235000,2,85.0,1,0.5
7345,345000,4,105.0,2,0.0
7346,495000,4,120.0,1,4.0
7347,175000,2,30.0,1,-1.0
7348,285000,4,130.0,2,1.0
7349,195000,3,95.0,1,1.0
7350,245000,4,110.0,2,4.0
7351,210000,2,70.0,1,5.0
7352,249000,2,71.0,1,0.0
7353,139000,2,60.0,1,4.0
7354,256000,3,73.0,1,0.0
7355,280000,2,75.0,1,0.0
7356,210000,3,95.0,2,0.0
7357,230000,3,105.0,1,4.0
7358,435000,5,150.0,3,1.0
7359,139000,2,60.0,1,0.0
7360,239000,3,106.0,2,1.0
7361,720000,5,200.0,3,3.0
7362,219000,4,103.0,2,4.0
7363,260000,3,71.0,1,1.0
7364,189000,3,110.0,2,0.0
7365,89000,2,50.0,1,2.0
7366,267000,3,75.0,2,0.0
7367,330000,2,87.0,1,1.0
7368,175000,3,76.0,1,3.0
7369,220000,3,70.0,2,1.0
7370,299000,3,75.0,1,2.0
7371,299000,3,100.0,2,1.0
7372,115000,2,60.0,1,1.0
7373,225000,2,60.0,1,5.0
7374,195000,3,54.0,1,5.0
7375,599000,5,158.0,2,2.0
7376,139000,3,53.0,1,4.0
7377,165000,3,87.0,2,1.0
7378,340000,2,50.0,1,0.0
7379,325000,3,90.0,2,0.0
7380,350000,4,150.0,2,3.0
7381,198000,3,75.0,2,2.0
7382,960000,5,175.0,3,3.0
7383,249000,3,85.0,2,4.0
7384,535000,5,154.0,2,6.0
7385,229000,2,80.0,1,0.0
7386,149000,2,55.0,1,0.0
7387,129000,2,55.0,1,0.5
7388,119000,2,72.0,1,0.5
7389,159000,2,60.0,1,1.0
7390,139000,3,62.0,1,1.0
7391,139000,3,62.0,1,1.0
7392,199000,2,66.0,1,1.0
7393,125000,2,70.0,2,0.0
7394,169000,3,80.0,2,0.0
7395,199000,3,70.0,2,3.0
7396,149000,3,70.0,1,2.0
7397,285000,3,80.0,1,0.0
7398,495000,5,160.0,3,1.0
7399,159000,2,65.0,1,3.0
7400,680000,4,150.0,2,3.0
7401,345000,2,65.0,1,0.0
7402,510000,5,135.0,2,0.0
7403,160000,3,95.0,2,2.0
7404,830000,5,150.0,2,1.0
7405,92000,3,96.0,1,2.0
7406,449000,5,140.0,2,2.0
7407,340000,3,95.0,1,3.0
7408,440000,3,110.0,2,2.0
7409,525000,3,87.0,1,2.0
7410,530000,5,146.0,2,2.0
7411,250000,4,125.0,3,0.0
7412,248000,3,92.0,2,1.0
7413,209000,4,100.0,1,2.0
7414,250000,3,80.0,2,3.0
7415,520000,5,142.0,2,2.0
7416,269000,3,90.0,1,1.0
7417,215000,2,65.0,2,1.0
7418,130000,2,60.0,1,2.0
7419,1900000,5,188.0,3,3.0
7420,289000,4,90.0,1,0.5
7421,1045000,5,226.0,2,4.0
7422,185000,3,70.0,2,0.0
7423,239000,3,90.0,1,0.0
7424,185000,2,50.0,1,8.0
7425,315000,2,72.0,1,4.0
7426,178000,3,72.0,1,1.0
7427,135000,2,50.0,1,1.0
7428,158000,3,60.0,1,5.0
7429,665000,5,190.0,3,1.0
7430,155000,2,55.0,1,7.0
7431,180000,2,70.0,1,1.0
7432,199000,3,80.0,1,2.0
7433,379000,5,172.0,2,4.0
7434,58000,2,30.0,1,-1.0
7435,320000,2,54.0,1,2.0
7436,239000,4,110.0,2,2.0
7437,160000,2,58.0,1,0.0
7438,429000,5,150.0,2,1.0
7439,185000,3,80.0,1,1.0
7440,1790000,5,440.0,3,0.0
7441,239000,3,90.0,2,2.0
7442,550000,3,130.0,2,6.0
7443,685000,4,153.0,2,5.0
7444,115000,2,52.0,1,1.0
7445,365000,2,85.0,1,0.0
7446,239000,4,129.0,2,2.0
7447,159000,2,52.0,1,2.0
7448,199000,4,100.0,2,5.0
7449,199000,3,75.0,1,3.0
7450,300000,4,135.0,2,0.0
7451,350000,4,106.0,2,1.0
7452,142000,3,70.0,1,1.0
7453,395000,3,100.0,2,2.0
7454,330000,5,140.0,3,1.0
7455,230000,4,103.0,1,2.0
7456,295000,3,100.0,2,1.0
7457,280000,4,93.0,2,2.0
7458,250000,2,79.0,1,1.0
7459,449000,5,107.0,1,3.0
7460,280000,3,90.0,2,2.0
7461,390000,5,150.0,2,4.0
7462,139000,2,70.0,1,1.0
7463,399000,3,90.0,1,1.0
7464,155000,3,100.0,1,3.0
7465,280000,3,77.0,1,2.0
7466,255000,4,99.0,2,1.0
7467,189000,3,102.0,1,1.0
7468,250000,3,64.0,2,4.0
7469,520000,3,103.0,2,2.0
7470,525000,4,169.0,3,1.0
7471,540000,5,170.0,2,0.0
7472,180000,2,40.0,1,2.0
7473,99000,2,35.0,1,0.0
7474,850000,5,145.0,2,2.0
7475,240000,4,91.0,1,4.0
7476,175000,4,90.0,2,2.0
7477,320000,2,75.0,1,5.0
7478,2000000,5,270.0,3,4.0
7479,180000,2,72.0,1,4.0
7480,490000,5,120.0,1,1.0
7481,179000,3,80.0,1,1.0
7482,1250000,5,186.0,2,3.0
7483,1250000,5,293.0,3,2.0
7484,175000,3,70.0,1,0.0
7485,299000,3,102.0,1,1.0
7486,118000,1,137.0,1,-1.0
7487,180000,3,90.0,1,1.0
7488,175000,3,78.0,1,0.0
7489,280000,2,65.0,1,3.0
7490,900000,5,227.0,3,3.0
7491,189000,3,90.0,1,4.0
7492,298000,3,78.0,1,3.0
7493,190000,2,92.0,1,4.0
7494,299000,3,100.0,1,1.0
7495,219000,2,60.0,2,0.0
7496,225000,2,80.0,1,2.0
7497,569000,5,150.0,2,0.0
7498,390000,3,100.0,2,0.5
7499,159000,3,70.0,1,1.0
7500,279000,4,105.0,2,2.0
7501,880000,4,90.0,1,3.0
